Gene,Gain,High-level Gain,Total Samples,Loss,High-level Loss,No Change,Net CNV
ABCF2,0,2,193,5,8,173,-5
ABCF2,0,2,193,5,8,173,-5
TAF7,0,2,193,5,5,173,-5
CDK5,0,2,193,5,0,173,-5
ZNF185,0,2,193,5,0,173,-5
TEKT3,0,2,193,5,0,173,-5
ADAT3,0,2,193,5,0,173,-5
ZBTB33,0,2,193,5,0,173,-5
PCDHGA4,0,2,193,5,0,173,-5
FAM189A1,0,2,193,5,0,173,-5
ZBED6CL,0,2,193,5,0,173,-5
REPIN1,0,2,193,5,0,173,-5
UNCX,0,2,193,5,0,173,-5
NSDHL,0,2,193,5,0,173,-5
C7orf50,0,2,193,5,0,173,-5
MAFK,0,2,193,5,0,173,-5
ABHD17A,0,2,193,5,0,173,-5
PCDHGA12,0,2,193,5,0,173,-5
PRKAG2,0,2,193,4,9,173,-4
WDR37,0,2,193,4,2,173,-4
ZNF449,0,2,193,4,2,173,-4
HIVEP3,0,2,193,4,0,173,-4
TMUB1,0,2,193,4,0,173,-4
PCDHGB5,0,2,193,4,0,173,-4
IMMP2L,0,2,193,4,0,173,-4
KLHL23,0,2,193,4,0,173,-4
TMEM63C,0,2,193,4,0,173,-4
ZNF775,0,2,193,4,0,173,-4
LRRC61,0,2,193,4,0,173,-4
RTL8A,0,2,193,4,0,173,-4
ZMYND11,0,2,193,3,8,173,-3
GAB3,0,2,193,3,0,173,-3
PCDHGA3,0,2,193,3,0,173,-3
COX19,0,2,193,3,0,173,-3
IDI2,0,2,193,3,0,173,-3
PTCHD3,0,2,193,3,0,173,-3
ASB10,0,2,193,3,0,173,-3
PCDHB16,0,2,193,3,0,173,-3
RHEB,0,2,193,3,0,173,-3
WDR86,0,2,193,3,0,173,-3
SLC4A2,0,2,193,2,2,173,-2
SYCE1,0,2,193,2,0,173,-2
GPR31,0,2,193,2,0,173,-2
ELFN1,0,2,193,2,0,173,-2
TCP10,0,2,193,2,0,173,-2
ADGRB3,0,2,193,2,0,173,-2
CYP2W1,0,2,193,2,0,173,-2
CFHR3,0,2,193,2,0,173,-2
ZFAND2A,0,2,193,2,0,173,-2
ZNF75D,0,2,193,1,6,173,-1
TTLL2,0,2,193,1,0,173,-1
EN2,0,2,193,1,0,173,-1
CTAG1B,0,2,193,1,0,173,-1
EPHA3,0,2,193,1,0,173,-1
CTAG2,0,2,193,1,0,173,-1
NOS3_ENST00000484524,0,2,193,0,0,0,0
WWOX_ENST00000406884,0,2,193,0,0,0,0
TMEM255A_ENST00000371352,0,2,193,0,0,0,0
TMUB1_ENST00000476627,0,2,193,0,0,0,0
SUN1_ENST00000389574,0,2,193,0,0,0,0
ZNF185_ENST00000324823,0,2,193,0,0,0,0
SLC4A2_ENST00000413384,0,2,193,0,0,0,0
AGAP3_ENST00000463381,0,2,193,0,0,0,0
PTPRN2_ENST00000389413,0,2,193,0,0,0,0
FAM122B_ENST00000343004,0,2,193,0,0,0,0
LRRC61_ENST00000323078,0,2,193,0,0,0,0
ZFAND2A_ENST00000401903,0,2,193,0,0,0,0
BSG_ENST00000618006,0,2,193,0,0,0,0
SCAMP4_ENST00000409472,0,2,193,0,0,0,0
PRKAR1B_ENST00000544935,0,2,193,0,0,0,0
ADAP1_ENST00000611167,0,2,193,0,0,0,0
NME8_ENST00000440017,0,2,193,0,0,0,0
RBFOX3_ENST00000583458,0,2,193,0,0,0,0
LDLRAD4_ENST00000399848,0,2,193,0,0,0,0
FAM122C_ENST00000645288,0,2,193,0,0,0,0
APBA2_ENST00000558330,0,2,193,0,0,0,0
DACT2_ENST00000607983,0,2,193,0,0,0,0
ZBTB33_ENST00000557385,0,2,193,0,0,0,0
BSG_ENST00000353555,0,2,193,0,0,0,0
AOC1_ENST00000360937,0,2,193,0,0,0,0
SYNE3_ENST00000554873,0,2,193,0,0,0,0
NCAPG2_ENST00000356309,0,2,193,0,0,0,0
TUBB8_ENST00000562809,0,2,193,0,0,0,0
PCDHGA10_ENST00000612503,0,2,193,0,0,0,0
PCDHB11_ENST00000624887,0,2,193,0,0,0,0
AOC1_ENST00000493429,0,2,193,0,0,0,0
REPIN1_ENST00000397281,0,2,193,0,0,0,0
INSIG1_ENST00000342407,0,2,193,0,0,0,0
TUBB8_ENST00000561967,0,2,193,0,0,0,0
CDK5_ENST00000297518,0,2,193,0,0,0,0
PTPRN2_ENST00000389416,0,2,193,0,0,0,0
PCDHGA11_ENST00000622044,0,2,193,0,0,0,0
CALN1_ENST00000329008,0,2,193,0,0,0,0
DACT2_ENST00000366796,0,2,193,0,0,0,0
IDI1_ENST00000429642,0,2,193,0,0,0,0
GPER1_ENST00000397088,0,2,193,0,0,0,0
ZMYND11_ENST00000397959,0,2,193,0,0,0,0
WDR1_ENST00000382451,0,2,193,0,0,0,0
ABCB8_ENST00000477092,0,2,193,0,0,0,0
ZNF185_ENST00000449285,0,2,193,0,0,0,0
NUDT1_ENST00000397046,0,2,193,0,0,0,0
IKBKG_ENST00000615874,0,2,193,0,0,0,0
WDR37_ENST00000620998,0,2,193,0,0,0,0
TMUB1_ENST00000462940,0,2,193,0,0,0,0
ADGRB3_ENST00000546190,0,2,193,0,0,0,0
GIMAP4_ENST00000461940,0,2,193,0,0,0,0
TCP10_ENST00000617120,0,2,193,0,0,0,0
PCDHGA1_ENST00000378105,0,2,193,0,0,0,0
ATP6V0E2_ENST00000456496,0,2,193,0,0,0,0
PRR26_ENST00000381489,0,2,193,0,0,0,0
WNK1,0,2,193,0,0,0,0
ETDA_ENST00000454551,0,2,193,0,0,0,0
ACTR3C_ENST00000539352,0,2,193,0,0,0,0
ZMYND11_ENST00000309776,0,2,193,0,0,0,0
ZMYND11_ENST00000602682,0,2,193,0,0,0,0
FAM122C_ENST00000370785,0,2,193,0,0,0,0
KRTAP9-7,0,2,193,0,0,0,0
ADAP1_ENST00000265846,0,2,193,0,0,0,0
INSIG1_ENST00000344756,0,2,193,0,0,0,0
REPIN1_ENST00000479668,0,2,193,0,0,0,0
GPER1_ENST00000617001,0,2,193,0,0,0,0
TEKT3_ENST00000338696,0,2,193,0,0,0,0
ZMYND11_ENST00000402736,0,2,193,0,0,0,0
STAG2_ENST00000371144,0,2,193,0,0,0,0
PCDHGB2_ENST00000622527,0,2,193,0,0,0,0
TMEM176B_ENST00000434545,0,2,193,0,0,0,0
FAM122C_ENST00000647516,0,2,193,0,0,0,0
CCR6_ENST00000349984,0,2,193,0,0,0,0
REPIN1_ENST00000482680,0,2,193,0,0,0,0
REPIN1_ENST00000444957,0,2,193,0,0,0,0
GATB_ENST00000515812,0,2,193,0,0,0,0
SUN1_ENST00000405266,0,2,193,0,0,0,0
APBA2_ENST00000561069,0,2,193,0,0,0,0
ADARB2_ENST00000381305,0,2,193,0,0,0,0
LRRC61_ENST00000493307,0,2,193,0,0,0,0
MRM2_ENST00000440306,0,2,193,0,0,0,0
IMMP2L_ENST00000450877,0,2,193,0,0,0,0
AIFM1_ENST00000319908,0,2,193,0,0,0,0
AGAP3_ENST00000335367,0,2,193,0,0,0,0
ZNF467_ENST00000484747,0,2,193,0,0,0,0
GIMAP5_ENST00000498181,0,2,193,0,0,0,0
TRDV1,0,2,193,0,0,0,0
ADAP1_ENST00000449296,0,2,193,0,0,0,0
PCDHB12_ENST00000622978,0,2,193,0,0,0,0
ATP6V0E2_ENST00000615196,0,2,193,0,0,0,0
ZMYND11_ENST00000509513,0,2,193,0,0,0,0
PCDHGB7_ENST00000612073,0,2,193,0,0,0,0
ETDA,0,2,193,0,0,0,0
NUDT1_ENST00000356714,0,2,193,0,0,0,0
SMIM10L2A,0,2,193,0,0,0,0
SUN1_ENST00000452783,0,2,193,0,0,0,0
PRKAR1B_ENST00000403562,0,2,193,0,0,0,0
RHEB_ENST00000472642,0,2,193,0,0,0,0
FAM122C_ENST00000482240,0,2,193,0,0,0,0
ASMTL_ENST00000534940,0,2,193,0,0,0,0
WNK1_ENST00000315939,0,2,193,0,0,0,0
WDR86_ENST00000477459,0,2,193,0,0,0,0
AC244517.10,0,2,193,0,0,0,0
TMUB1_ENST00000482202,0,2,193,0,0,0,0
LARP4B_ENST00000316157,0,2,193,0,0,0,0
TMEFF2_ENST00000392314,0,2,193,0,0,0,0
WDR1_ENST00000502702,0,2,193,0,0,0,0
CNPY1_ENST00000406197,0,2,193,0,0,0,0
AGAP3_ENST00000479901,0,2,193,0,0,0,0
IPCEF1_ENST00000367220,0,2,193,0,0,0,0
FAM122B_ENST00000486347,0,2,193,0,0,0,0
ATP6V0E2_ENST00000464662,0,2,193,0,0,0,0
NUDT1_ENST00000339737,0,2,193,0,0,0,0
GATB,0,2,193,0,0,0,0
PCDHB12_ENST00000624949,0,2,193,0,0,0,0
CFHR3_ENST00000617219,0,2,193,0,0,0,0
KLHL23_ENST00000602521,0,2,193,0,0,0,0
PCDHGA3_ENST00000619750,0,2,193,0,0,0,0
BSG_ENST00000545507,0,2,193,0,0,0,0
SMARCD3_ENST00000392811,0,2,193,0,0,0,0
G6PD_ENST00000621232,0,2,193,0,0,0,0
STAG2_ENST00000371145,0,2,193,0,0,0,0
SUN1_ENST00000403868,0,2,193,0,0,0,0
OPRM1_ENST00000337049,0,2,193,0,0,0,0
ABCB8_ENST00000498578,0,2,193,0,0,0,0
ADARB2_ENST00000381310,0,2,193,0,0,0,0
NOS3_ENST00000461406,0,2,193,0,0,0,0
CFHR4_ENST00000608469,0,2,193,0,0,0,0
KCNH2_ENST00000430723,0,2,193,0,0,0,0
SULF2_ENST00000467815,0,2,193,0,0,0,0
WDR86_ENST00000334493,0,2,193,0,0,0,0
PPP1R9A_ENST00000289495,0,2,193,0,0,0,0
WWOX_ENST00000402655,0,2,193,0,0,0,0
PCDHGC4_ENST00000617094,0,2,193,0,0,0,0
PCDHGA4_ENST00000612927,0,2,193,0,0,0,0
SH2D1A_ENST00000477673,0,2,193,0,0,0,0
SMIM10L2B,0,2,193,0,0,0,0
LIMK1_ENST00000418310,0,2,193,0,0,0,0
ZMYND11_ENST00000397962,0,2,193,0,0,0,0
WDR1_ENST00000382452,0,2,193,0,0,0,0
MOSPD1_ENST00000370779,0,2,193,0,0,0,0
FAM122C_ENST00000623326,0,2,193,0,0,0,0
SUN1_ENST00000425407,0,2,193,0,0,0,0
REPIN1_ENST00000518514,0,2,193,0,0,0,0
PRKAG2_ENST00000392801,0,2,193,0,0,0,0
ZNF630_ENST00000616492,0,2,193,0,0,0,0
HIVEP3_ENST00000372584,0,2,193,0,0,0,0
CHPF2_ENST00000495645,0,2,193,0,0,0,0
ATP6V0E2_ENST00000479613,0,2,193,0,0,0,0
NCAPG2_ENST00000409423,0,2,193,0,0,0,0
GIMAP1-GIMAP5,0,2,193,0,0,0,0
LIMK1_ENST00000538333,0,2,193,0,0,0,0
PRKAG2_ENST00000418337,0,2,193,0,0,0,0
IKBKG_ENST00000611176,0,2,193,0,0,0,0
AC073111.3,0,2,193,0,0,0,0
AC073111.5_ENST00000642087,0,2,193,0,0,0,0
GET4_ENST00000407192,0,2,193,0,0,0,0
SMARCD3_ENST00000356800,0,2,193,0,0,0,0
WNK1_ENST00000530271,0,2,193,0,0,0,0
XIAP_ENST00000434753,0,2,193,0,0,0,0
RBFOX3_ENST00000582043,0,2,193,0,0,0,0
NUB1_ENST00000413040,0,2,193,0,0,0,0
PTPRZ1_ENST00000449182,0,2,193,0,0,0,0
PCDHGA9_ENST00000616887,0,2,193,0,0,0,0
AIFM1_ENST00000346424,0,2,193,0,0,0,0
FAM122C_ENST00000475361,0,2,193,0,0,0,0
FAM122B_ENST00000298090,0,2,193,0,0,0,0
GPER1_ENST00000401670,0,2,193,0,0,0,0
FAM122C_ENST00000646004,0,2,193,0,0,0,0
DNAJB6_ENST00000634080,0,2,193,0,0,0,0
APBA2_ENST00000558259,0,2,193,0,0,0,0
IPCEF1_ENST00000519344,0,2,193,0,0,0,0
WDR86_ENST00000621812,0,2,193,0,0,0,0
RFLNA_ENST00000324038,0,2,193,0,0,0,0
ABCB8_ENST00000358849,0,2,193,0,0,0,0
TMUB1_ENST00000297533,0,2,193,0,0,0,0
OPRD1_ENST00000621425,0,2,193,0,0,0,0
CYB5A_ENST00000494131,0,2,193,0,0,0,0
AC021097.2,0,2,193,0,0,0,0
EPHA3_ENST00000452448,0,2,193,0,0,0,0
IQCA1L,0,2,193,0,0,0,0
PCDHGC5_ENST00000610789,0,2,193,0,0,0,0
BSG_ENST00000614867,0,2,193,0,0,0,0
TENM1_ENST00000371130,0,2,193,0,0,0,0
RHEB_ENST00000496004,0,2,193,0,0,0,0
PPP1R9A_ENST00000456331,0,2,193,0,0,0,0
ODC1_ENST00000405333,0,2,193,0,0,0,0
TMEM176B_ENST00000326442,0,2,193,0,0,0,0
AOC1_ENST00000467291,0,2,193,0,0,0,0
WDR37_ENST00000381329,0,2,193,0,0,0,0
GIMAP6_ENST00000328902,0,2,193,0,0,0,0
TCP10_ENST00000366827,0,2,193,0,0,0,0
STARD3NL_ENST00000396013,0,2,193,0,0,0,0
PCDHGC4_ENST00000618371,0,2,193,0,0,0,0
SMOC2_ENST00000356284,0,2,193,0,0,0,0
PCDHGB6_ENST00000616430,0,2,193,0,0,0,0
AC244517.6,0,2,193,0,0,0,0
ATP6V0E2_ENST00000611515,0,2,193,0,0,0,0
CNPY1_ENST00000636372,0,2,193,0,0,0,0
SH2D1A_ENST00000360027,0,2,193,0,0,0,0
ZNF185_ENST00000370268,0,2,193,0,0,0,0
SUN1_ENST00000457378,0,2,193,0,0,0,0
FASTK_ENST00000482571,0,2,193,0,0,0,0
CYP2W1_ENST00000340150,0,2,193,0,0,0,0
CTAG1A_ENST00000593606,0,2,193,0,0,0,0
CALN1_ENST00000395276,0,2,193,0,0,0,0
AC073111.5,0,2,193,0,0,0,0
IMMP2L_ENST00000452895,0,2,193,0,0,0,0
PTPRN2_ENST00000409483,0,2,193,0,0,0,0
WWOX_ENST00000408984,0,2,193,0,0,0,0
GPER1_ENST00000619052,0,2,193,0,0,0,0
ETDC,0,2,193,0,0,0,0
XIAP_ENST00000355640,0,2,193,0,0,0,0
FASTK_ENST00000540185,0,2,193,0,0,0,0
PNMA5_ENST00000452693,0,2,193,0,0,0,0
WNK1_ENST00000447667,0,2,193,0,0,0,0
TMEM176B_ENST00000492607,0,2,193,0,0,0,0
ASMTL_ENST00000381333,0,2,193,0,0,0,0
ZNF185_ENST00000370270,0,2,193,0,0,0,0
PCDHGA8_ENST00000610569,0,2,193,0,0,0,0
RBFOX3_ENST00000584778,0,2,193,0,0,0,0
PCDHGB4_ENST00000615384,0,2,193,0,0,0,0
NUDT1_ENST00000397049,0,2,193,0,0,0,0
ZNF630_ENST00000409324,0,2,193,0,0,0,0
CALN1_ENST00000431984,0,2,193,0,0,0,0
MOSPD1_ENST00000370777,0,2,193,0,0,0,0
KCNH2_ENST00000330883,0,2,193,0,0,0,0
PPP1R9A_ENST00000340694,0,2,193,0,0,0,0
ASB10_ENST00000377867,0,2,193,0,0,0,0
GZMM_ENST00000592501,0,2,193,0,0,0,0
ABHD17A_ENST00000292577,0,2,193,0,0,0,0
RARRES2_ENST00000482669,0,2,193,0,0,0,0
FASTK_ENST00000353841,0,2,193,0,0,0,0
CT55_ENST00000344129,0,2,193,0,0,0,0
CNPY1_ENST00000636446,0,2,193,0,0,0,0
DNAJB6_ENST00000443280,0,2,193,0,0,0,0
C7orf50_ENST00000357429,0,2,193,0,0,0,0
DIP2C_ENST00000381496,0,2,193,0,0,0,0
ELFN1_ENST00000561626,0,2,193,0,0,0,0
PCDHGA2_ENST00000528330,0,2,193,0,0,0,0
WDR86_ENST00000628331,0,2,193,0,0,0,0
ZNF630_ENST00000276054,0,2,193,0,0,0,0
ZMYND11_ENST00000381607,0,2,193,0,0,0,0
CRYBG1_ENST00000633556,0,2,193,0,0,0,0
PCDHGA5_ENST00000611914,0,2,193,0,0,0,0
ZNF185_ENST00000318529,0,2,193,0,0,0,0
IPCEF1_ENST00000265198,0,2,193,0,0,0,0
PTCHD3_ENST00000622555,0,2,193,0,0,0,0
TMEM176B_ENST00000450753,0,2,193,0,0,0,0
NUB1_ENST00000470229,0,2,193,0,0,0,0
TMEM176A_ENST00000461345,0,2,193,0,0,0,0
SYCE1_ENST00000343131,0,2,193,0,0,0,0
CCR6_ENST00000643861,0,2,193,0,0,0,0
TENM1,0,2,193,0,0,0,0
IMMP2L_ENST00000331762,0,2,193,0,0,0,0
WNK1_ENST00000537687,0,2,193,0,0,0,0
TUBB8_ENST00000564130,0,2,193,0,0,0,0
PCDHGB3_ENST00000618934,0,2,193,0,0,0,0
CFHR3_ENST00000471440,0,2,193,0,0,0,0
IKBKG_ENST00000619941,0,2,193,0,0,0,0
PCDHGC3_ENST00000617641,0,2,193,0,0,0,0
FAM122C_ENST00000643150,0,2,193,0,0,0,0
PPP1R9A_ENST00000433881,0,2,193,0,0,0,0
SCAMP4_ENST00000621748,0,2,193,0,0,0,0
PNMA5_ENST00000535214,0,2,193,0,0,0,0
ZMYND11_ENST00000381604,0,2,193,0,0,0,0
TUBB8_ENST00000568866,0,2,193,0,0,0,0
AC073111.5_ENST00000641717,0,2,193,0,0,0,0
ZNF185_ENST00000454925,0,2,193,0,0,0,0
ASIC3_ENST00000357922,0,2,193,0,0,0,0
APBA2_ENST00000411764,0,2,193,0,0,0,0
ZMYND11_ENST00000403354,0,2,193,0,0,0,0
NOS3_ENST00000467517,0,2,193,0,0,0,0
KLHL23_ENST00000272797,0,2,193,0,0,0,0
ABCB8_ENST00000542328,0,2,193,0,0,0,0
PCDHB14_ENST00000624896,0,2,193,0,0,0,0
BSG_ENST00000346916,0,2,193,0,0,0,0
TMEM176B_ENST00000429904,0,2,193,0,0,0,0
AGAP3_ENST00000473312,0,2,193,0,0,0,0
PCDHGB5_ENST00000621169,0,2,193,0,0,0,0
NSDHL_ENST00000440023,0,2,193,0,0,0,0
SULF2_ENST00000484875,0,2,193,0,0,0,0
PCDHGC3_ENST00000611950,0,2,193,0,0,0,0
PRKAR1B_ENST00000360274,0,2,193,0,0,0,0
RBFOX3,0,2,193,0,0,0,0
TEX13D,0,2,193,0,0,0,0
PTPRN2_ENST00000404321,0,2,193,0,0,0,0
SMIM10,0,2,193,0,0,0,0
ATP6V0E2_ENST00000425642,0,2,193,0,0,0,0
ETDB,0,2,193,0,0,0,0
EPDR1_ENST00000476620,0,2,193,0,0,0,0
ETDB_ENST00000426364,0,2,193,0,0,0,0
PCDHGA7_ENST00000617050,0,2,193,0,0,0,0
ASIC3,0,2,193,0,0,0,0
REPIN1_ENST00000466559,0,2,193,0,0,0,0
CYB5A_ENST00000299438,0,2,193,0,0,0,0
UNC93A_ENST00000366829,0,2,193,0,0,0,0
SYCE1_ENST00000368517,0,2,193,0,0,0,0
ZMYND11_ENST00000627286,0,2,193,0,0,0,0
PCDHGC3_ENST00000617222,0,2,193,0,0,0,0
G6PD_ENST00000369620,0,2,193,0,0,0,0
IKBKG_ENST00000617207,0,2,193,0,0,0,0
PCDHGA6_ENST00000610583,0,2,193,0,0,0,0
ASB10_ENST00000275838,0,2,193,0,0,0,0
ZNF185_ENST00000318504,0,2,193,0,0,0,0
C7orf50_ENST00000397100,0,2,193,0,0,0,0
EPHA3_ENST00000494014,0,2,193,0,0,0,0
ATP6V0E2_ENST00000606024,0,2,193,0,0,0,0
SLC4A2_ENST00000461735,0,2,193,0,0,0,0
EIPR1_ENST00000382125,0,2,193,0,0,0,0
DIP2C_ENST00000634311,0,2,193,0,0,0,0
NME8,0,2,193,0,0,0,0
PCDHGA11_ENST00000518882,0,2,193,0,0,0,0
PRKAG2_ENST00000492843,0,2,193,0,0,0,0
ZMYND11_ENST00000381584,0,2,193,0,0,0,0
DACT2_ENST00000610183,0,2,193,0,0,0,0
STAG2_ENST00000371160,0,2,193,0,0,0,0
CYB5A_ENST00000397914,0,2,193,0,0,0,0
FAM122B_ENST00000370790,0,2,193,0,0,0,0
HIVEP3_ENST00000643665,0,2,193,0,0,0,0
WDR37_ENST00000263150,0,2,193,0,0,0,0
INTS6L_ENST00000639893,0,2,193,0,0,0,0
PSMG3_ENST00000404674,0,2,193,0,0,0,0
RARRES2_ENST00000223271,0,2,193,0,0,0,0
AGAP3_ENST00000622464,0,2,193,0,0,0,0
ADAP1_ENST00000617043,0,2,193,0,0,0,0
ABCB8_ENST00000477719,0,2,193,0,0,0,0
WNK1_ENST00000535572,0,2,193,0,0,0,0
MGAM_ENST00000475668,0,2,193,0,0,0,0
ACTR3C_ENST00000613959,0,2,193,0,0,0,0
SLC4A2_ENST00000392826,0,2,193,0,0,0,0
PPP1R9A_ENST00000424654,0,2,193,0,0,0,0
CCR6_ENST00000400926,0,2,193,0,0,0,0
CTAG1B_ENST00000359887,0,2,193,0,0,0,0
PCDHGB1_ENST00000611598,0,2,193,0,0,0,0
ATG9B_ENST00000469530,0,2,193,0,0,0,0
ASIC3_ENST00000349064,0,2,193,0,0,0,0
NUDT1_ENST00000343985,0,2,193,0,0,0,0
FAM122C_ENST00000414371,0,2,193,0,0,0,0
MGAM_ENST00000620571,0,2,193,0,0,0,0
SIPA1L2_ENST00000262861,0,2,193,0,0,0,0
PCDHGA12_ENST00000613314,0,2,193,0,0,0,0
GPER1_ENST00000297469,0,2,193,0,0,0,0
ZNF185_ENST00000539731,0,2,193,0,0,0,0
PSMG3_ENST00000252329,0,2,193,0,0,0,0
SMOC2_ENST00000535039,0,2,193,0,0,0,0
WWOX_ENST00000539474,0,2,193,0,0,0,0
TMEM176A_ENST00000004103,0,2,193,0,0,0,0
ZNF75D_ENST00000370764,0,2,193,0,0,0,0
CRYGN_ENST00000491928,0,2,193,0,0,0,0
STARD3NL_ENST00000434197,0,2,193,0,0,0,0
PNMA5_ENST00000361887,0,2,193,0,0,0,0
TCP10_ENST00000476779,0,2,193,0,0,0,0
CTAG2_ENST00000369585,0,2,193,0,0,0,0
ZMYND11_ENST00000558098,0,2,193,0,0,0,0
FAM122B_ENST00000611027,0,2,193,0,0,0,0
RFLNA_ENST00000546355,0,2,193,0,0,0,0
ASB2_ENST00000315988,0,2,193,0,0,0,0
AIFM1_ENST00000535724,0,2,193,0,0,0,0
TMEM255A_ENST00000440464,0,2,193,0,0,0,0
CTAG1A,0,2,193,0,0,0,0
STAG2_ENST00000371157,0,2,193,0,0,0,0
CRYGN_ENST00000644350,0,2,193,0,0,0,0
FAM122C_ENST00000645433,0,2,193,0,0,0,0
GAB3_ENST00000369575,0,2,193,0,0,0,0
MRM2_ENST00000407040,0,2,193,0,0,0,0
TMEM255A_ENST00000371369,0,2,193,0,0,0,0
RFLNA_ENST00000338359,0,2,193,0,0,0,0
FAM122C_ENST00000494709,0,2,193,0,0,0,0
PRKAR1B_ENST00000537384,0,2,193,0,0,0,0
GIMAP6_ENST00000493969,0,2,193,0,0,0,0
ZNF449_ENST00000370761,0,2,193,0,0,0,0
IKBKG_ENST00000611071,0,2,193,0,0,0,0
CFHR3_ENST00000391985,0,2,193,0,0,0,0
IKBKG_ENST00000594239,0,2,193,0,0,0,0
REPIN1_ENST00000425389,0,2,193,0,0,0,0
GIMAP2_ENST00000474605,0,2,193,0,0,0,0
G6PD_ENST00000393564,0,2,193,0,0,0,0
PTPRG_ENST00000295874,0,2,193,0,0,0,0
LBP,0,1,193,50,0,173,-50
DRC7,0,1,193,25,0,173,-25
TRPM3,0,1,193,25,0,173,-25
PRR14,0,1,193,24,0,173,-24
KATNB1,0,1,193,24,0,173,-24
ORAI3,0,1,193,23,3,173,-23
VKORC1,0,1,193,23,1,173,-23
CRLF2,0,1,193,22,0,173,-22
MAGEB2,0,1,193,21,0,173,-21
ST6GALNAC3,0,1,193,20,0,173,-20
SOX8,0,1,193,19,0,173,-19
ODF2L,0,1,193,18,0,173,-18
EMP2,0,1,193,18,0,173,-18
METTL9,0,1,193,17,1,173,-17
TPSD1,0,1,193,17,0,173,-17
STX1B,0,1,193,17,0,173,-17
ZNF843,0,1,193,17,0,173,-17
PNMA6A,0,1,193,17,0,173,-17
FBRS,0,1,193,17,0,173,-17
LHPP,0,1,193,17,0,173,-17
PDIA2,0,1,193,17,0,173,-17
ZNF624,0,1,193,16,3,173,-16
C10orf67,0,1,193,16,0,173,-16
PEAK3,0,1,193,16,0,173,-16
GPR119,0,1,193,16,0,173,-16
HSD3B7,0,1,193,16,0,173,-16
VGLL1,0,1,193,16,0,173,-16
OR2A14,0,1,193,16,0,173,-16
CFD,0,1,193,16,0,173,-16
ADGRG4,0,1,193,16,0,173,-16
MCF2,0,1,193,16,0,173,-16
DNAH9,0,1,193,16,0,173,-16
AZU1,0,1,193,16,0,173,-16
RNF40,0,1,193,15,7,173,-15
ANO9,0,1,193,15,0,173,-15
PRDX4,0,1,193,15,0,173,-15
NLGN4X,0,1,193,15,0,173,-15
OR2A25,0,1,193,15,0,173,-15
ZNF594,0,1,193,15,0,173,-15
MCOLN2,0,1,193,15,0,173,-15
PCDHA13,0,1,193,15,0,173,-15
FMR1NB,0,1,193,15,0,173,-15
BCL7C,0,1,193,15,0,173,-15
LAMB1,0,1,193,15,0,173,-15
ZNF629,0,1,193,14,2,173,-14
NUTM1,0,1,193,14,0,173,-14
OR4M2,0,1,193,14,0,173,-14
MID1,0,1,193,14,0,173,-14
GABBR1,0,1,193,14,0,173,-14
CSAG3,0,1,193,14,0,173,-14
MAGEA9B,0,1,193,14,0,173,-14
BCKDK,0,1,193,14,0,173,-14
PSG7,0,1,193,14,0,173,-14
OR2A1,0,1,193,14,0,173,-14
EFHC2,0,1,193,14,0,173,-14
MYH2,0,1,193,14,0,173,-14
STK32C,0,1,193,14,0,173,-14
PTCHD1,0,1,193,14,0,173,-14
OR2T10,0,1,193,14,0,173,-14
ARMC5,0,1,193,14,0,173,-14
FBXL16,0,1,193,14,0,173,-14
DEAF1,0,1,193,14,0,173,-14
ATP1B4,0,1,193,14,0,173,-14
FRMD3,0,1,193,14,0,173,-14
PCOLCE,0,1,193,14,0,173,-14
LRRC56,0,1,193,14,0,173,-14
RIC8A,0,1,193,13,3,173,-13
POLR3K,0,1,193,13,2,173,-13
C16orf91,0,1,193,13,1,173,-13
ZNF764,0,1,193,13,1,173,-13
SLC25A5,0,1,193,13,0,173,-13
C17orf107,0,1,193,13,0,173,-13
VWDE,0,1,193,13,0,173,-13
RAB33A,0,1,193,13,0,173,-13
TSPAN7,0,1,193,13,0,173,-13
RADIL,0,1,193,13,0,173,-13
TMEM8A,0,1,193,13,0,173,-13
CLCA2,0,1,193,13,0,173,-13
IL13RA2,0,1,193,13,0,173,-13
NDP,0,1,193,13,0,173,-13
SCRN1,0,1,193,13,0,173,-13
CRACR2B,0,1,193,13,0,173,-13
ELN,0,1,193,13,0,173,-13
TRIM16,0,1,193,13,0,173,-13
PCSK4,0,1,193,13,0,173,-13
PCDHA6,0,1,193,13,0,173,-13
CLEC10A,0,1,193,13,0,173,-13
FGFR3,0,1,193,13,0,173,-13
IFITM1,0,1,193,13,0,173,-13
MUC6,0,1,193,13,0,173,-13
NPIPB3,0,1,193,13,0,173,-13
PYDC1,0,1,193,13,0,173,-13
PYCARD,0,1,193,13,0,173,-13
SAGE1,0,1,193,13,0,173,-13
ATF7IP2,0,1,193,13,0,173,-13
PRSS53,0,1,193,13,0,173,-13
TSGA13,0,1,193,13,0,173,-13
GOLGA8B,0,1,193,13,0,173,-13
VCX3A,0,1,193,13,0,173,-13
TFPI2,0,1,193,13,0,173,-13
SLC26A5,0,1,193,13,0,173,-13
OSBPL3,0,1,193,13,0,173,-13
MAMLD1,0,1,193,13,0,173,-13
CST9,0,1,193,13,0,173,-13
MRPL28,0,1,193,13,0,173,-13
EDN2,0,1,193,13,0,173,-13
ARHGAP6,0,1,193,13,0,173,-13
OR1D2,0,1,193,13,0,173,-13
